This is the infection rate in each corop on each time stage for each age group.
Corop,Agegroup,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
Delfzijlenomgeving,Age_10_19,3.581988510026335E-6,0.0,1.7944158403615518E-6,8.070131022330784E-7,6.242296398895064E-6,7.023073981338168E-5,7.136532888318836E-5,7.023073981338168E-5,8.148361750315303E-5,6.977705798039135E-5,7.214964800850154E-5,6.977705798039135E-5,8.394909336562062E-5,1.60040148415308E-4,1.5857822593268178E-4,1.548124629787706E-4,1.563277775260552E-4,1.676279551845461E-4,3.0539818890618076E-4,2.367762923083383E-4,2.4274921529110483E-4,3.142148350456786E-4,3.439885543413679E-4,5.737039165241153E-4,6.039273368342313E-4,6.575537610685744E-4,7.73833698260562E-4,9.400802739853997E-4,0.001263547113404706,0.001158920448180889,0.0015077368125707702,0.0016844069649288862,0.001501757374321122,0.0012264403398078993,0.0015723111682173219,0.0016808175567392114,0.0021243685932939016,0.002370701276759646,0.002652560494010525,0.0029301191588151365,0.00336059861670579,0.0036444126261452325,0.003980887817696788,0.004992842978646439,0.005748382116654405,0.006390459084632649,0.0071092259028334714,0.007819279878504504,0.008516785057782306,0.01030637577566984,0.010974091805600494,0.01312754096473212,0.014000286694091924,0.015789089785185118,0.017280201260944872,0.019223929796256756,0.021220495371869097,0.023057340448065733,0.025309791208014687,0.027428233112182343,0.02921820786401952,0.03227436026613073,0.03515855872660234,0.03948223944030216,0.04240420795767974,0.04533755140713702,0.049093627708716836,0.05309871437042679,0.054293827664345096,0.05766706233162522,0.06007958703386207,0.06526189434682506,0.06828527941398788,0.07108389021412287,0.07052578282226374,0.07403297445506396,0.07419780982731394,0.0758702625538481,0.07534381548686075,0.07684596448630487
Delfzijlenomgeving,Age_20_29,5.793668873987912E-6,0.0,3.641051147473817E-6,1.8602035795067806E-6,1.0684048989517692E-5,3.363890210061893E-5,3.602815198455733E-5,3.363890210061893E-5,5.521237972005988E-5,3.259310473702204E-5,3.7121456492039684E-5,3.259310473702204E-5,5.948686137458026E-5,1.0548386199904503E-4,1.025750174472595E-4,9.710901753823276E-5,9.924956746842906E-5,1.2136370610116298E-4,1.8500058012449472E-4,1.5248854902139009E-4,1.6241004359629496E-4,2.0112013752271451E-4,2.572005601285676E-4,2.9823969089359803E-4,3.565231578473993E-4,3.6266814553120863E-4,4.8592623977949945E-4,6.072017077847214E-4,7.283278093862533E-4,7.322266573824843E-4,8.983181493854575E-4,0.0010349536083824606,9.841702507150663E-4,9.571232651797157E-4,0.001120167950470763,0.0012330937470471648,0.001587490199262409,0.001759105770872238,0.0018900502350359671,0.002326498674668831,0.002754003270041494,0.0030942975837903175,0.0032373707628108317,0.003883805698080778,0.00403217260640687,0.00457013350662161,0.005147163924206333,0.006108439303468605,0.006543207870876366,0.007687603635724849,0.00827071436656679,0.009814176824177068,0.010286769055985023,0.012008561965764497,0.013009314709902964,0.015352173767531396,0.016213414553904015,0.018036912293589058,0.01961469750564815,0.021881973572043023,0.023061809662311417,0.026276739566166385,0.02814091355109838,0.03212107735466796,0.03412386709246429,0.038153912206628005,0.04044751873515828,0.04499150134868757,0.045737243772577596,0.05043726461978659,0.052000356409388826,0.05860850813714191,0.060200308242985834,0.06548429874909767,0.064278676740823,0.06913786321431947,0.06896681320192322,0.07359342612603159,0.07317998890976019,0.07727197963998134
Delfzijlenomgeving,Age_30_39,5.957640146103671E-6,0.0,3.744099572045023E-6,1.9128508002008715E-6,1.0986426073222866E-5,3.459093003344016E-5,3.704779777480294E-5,3.459093003344016E-5,5.677494988109988E-5,3.351553563923915E-5,3.8172043699047364E-5,3.351553563923915E-5,6.117040029673948E-5,1.0846909240247449E-4,1.054779308686804E-4,9.985724873218249E-5,1.0205837414767327E-4,1.24798313633101E-4,1.9023594754374873E-4,1.5680392429495704E-4,1.6700617042031407E-4,2.0681162825231247E-4,2.644788585755009E-4,3.0667914243154293E-4,3.6661158607020905E-4,3.729304241796294E-4,4.996754327170061E-4,6.243812956950867E-4,7.489331397954047E-4,7.529422496541649E-4,9.23730501877551E-4,0.0010642291565435835,0.0010120100268433685,9.841983249859743E-4,0.001151852551561694,0.001267970492077164,0.0016323824768413875,0.001808846728822422,0.00194349020899931,0.002392264156286683,0.0028318362943285935,0.003181732578495189,0.0033288417960763983,0.003993504957455318,0.004146053806050154,0.004699172533686458,0.0052924522148767306,0.006280775625218782,0.006727768675513834,0.007904315194728118,0.008503793123570191,0.01009053050188613,0.010576359073767527,0.012346320317719872,0.013375029698795782,0.015783222449044065,0.016668439319367234,0.018542629014453915,0.020164196069118012,0.02249425725588028,0.023706704771579545,0.027010286945775563,0.02892572453761877,0.03301499207811298,0.03507250216434221,0.0392122902550166,0.04156813539202364,0.046234951156583604,0.047000792573635986,0.051827096459300614,0.05343203671304464,0.06021627866271806,0.06185029507182238,0.0672738605915113,0.06603646868662727,0.07102342565940012,0.07084789043894435,0.07559549856613146,0.07517127639117405,0.07936977494630781
Delfzijlenomgeving,Age_40_49,1.2719028200991467E-5,0.0,6.885972483328118E-6,4.750208521087096E-6,2.0235742130947365E-5,3.45918736155415E-5,3.422681431042296E-5,3.45918736155415E-5,4.704604897143305E-5,3.1921325911676846E-5,3.498598279716436E-5,3.1921325911676846E-5,5.003022624061604E-5,7.243141870250103E-5,7.250609473019587E-5,5.342917181516693E-5,5.986578100902751E-5,6.717376389231422E-5,1.0426456134993156E-4,9.503756453843604E-5,1.1771055055032065E-4,1.2180213761603387E-4,1.7969931036965203E-4,1.722820923912849E-4,2.2765499257526578E-4,2.1987956867286496E-4,3.101511489463915E-4,3.7616667270023996E-4,4.2104722637859027E-4,4.346383889718419E-4,5.367380420644441E-4,6.516016387594359E-4,6.245215035121099E-4,6.428241922799005E-4,7.511343899527789E-4,7.932998006963121E-4,0.001083436027540463,0.0012155722705663452,0.00132411014933409,0.0016425646583230202,0.0020134398144018295,0.0023049898177707195,0.0024145675246478593,0.0028346678498422095,0.002881091922398382,0.003243014542216982,0.003677071980937474,0.004437491787104841,0.004818044815696254,0.00557156893042654,0.0060667341754427895,0.0071600677587598804,0.007623412594197854,0.008919758995050375,0.009629967351540869,0.011525252437044387,0.012104938824889944,0.013625367557981827,0.014769922355539755,0.016750572132238295,0.017709519104561755,0.020269576496683595,0.021399034061961753,0.024502960427699616,0.026154654614261474,0.02974152832228172,0.03128270619347706,0.035325710552068124,0.03595515047731823,0.04012645937008463,0.04141266437014446,0.047202312692803505,0.04869724060374436,0.05392478915369059,0.05333514766434244,0.0576165293218005,0.05798758133891868,0.06250377853602007,0.062469994200954226,0.06652788659000053
Delfzijlenomgeving,Age_50_59,1.2028406388808754E-5,0.0,6.512074742337504E-6,4.492279226053775E-6,1.9136979316103364E-5,3.2713612558521454E-5,3.236837483355792E-5,3.2713612558521454E-5,4.4491569204496706E-5,3.01880674091759E-5,3.308632285070612E-5,3.01880674091759E-5,4.7313717136510114E-5,6.84986256933584E-5,6.856924719189639E-5,5.0528113609615843E-5,5.661524238509408E-5,6.352643555618265E-5,9.860341633149972E-5,8.987738570354065E-5,1.1131938320740886E-4,1.1518882781258455E-4,1.6994271090253754E-4,1.629281707548058E-4,2.1529496627947786E-4,2.0794164798598747E-4,2.9331283263622776E-4,3.55744966555549E-4,3.9818948592773573E-4,4.1104296550487085E-4,5.07601293075588E-4,6.162314580749895E-4,5.906208498412946E-4,6.079303232097155E-4,7.10363302036443E-4,7.502408609055822E-4,0.001024637071808776,0.0011496063006007917,0.0012522578020319752,0.0015534449391565452,0.0019042169248967289,0.0021799685217507303,0.002283609602555914,0.0026809557479909873,0.0027248658795819836,0.0030671935923550775,0.003477759563390803,0.0041970483749878,0.004557028545746689,0.005269838883558919,0.005738265746810134,0.006772605400248044,0.007210967800010182,0.008437477391708303,0.009109462312513639,0.010902871238030576,0.011451435351537143,0.012890318189105798,0.013973565966392099,0.01584828555642126,0.016756019255955823,0.019179590725904583,0.020248942093127997,0.023188032610572007,0.024752219509304618,0.028149555953524308,0.029609504364950245,0.033440017734159944,0.03403645407995648,0.037989582785052045,0.03920870085093553,0.04469746956452947,0.04611500200337382,0.05107286204068395,0.0505135657955873,0.05457504163760252,0.05492708232104826,0.059212490739596335,0.05918042871227258,0.06303190132347047
Delfzijlenomgeving,Age_60_69,5.062461510885186E-6,0.0,1.794365356011518E-5,1.772369300234722E-5,1.4335108721952317E-5,3.814849119010422E-5,3.672533069776218E-5,3.814849119010422E-5,4.142653783634209E-5,2.81842356038009E-5,2.818959728578818E-5,2.81842356038009E-5,3.361925109857111E-5,4.452325091885978E-5,4.3536978183711383E-5,3.6915634646694784E-5,3.205174583353898E-5,3.4778817095459935E-5,5.20299406857605E-5,4.748110184926713E-5,6.270379066020126E-5,6.595677355936136E-5,8.490248017489765E-5,9.434135159513968E-5,1.2928382449628462E-4,1.345572164057618E-4,1.4821375586149266E-4,1.7952837086487872E-4,1.96438189498771E-4,2.1462759225354677E-4,2.5584075435192144E-4,2.998927207059632E-4,2.7838472960206584E-4,2.9522715093999174E-4,3.74821817483606E-4,3.805414170721111E-4,4.966249688770352E-4,5.914336798890085E-4,6.034178050564609E-4,7.309901777168282E-4,8.985008713470188E-4,0.0010176378449846535,0.0010691295904575737,0.00125461542767491,0.0012771986627434506,0.0014863672746141532,0.001688417017982058,0.0019833300051458336,0.0022104855799868206,0.002547948502701014,0.002816436389286192,0.0032798124900661474,0.0034750986667969608,0.003997717345468277,0.004302290107883744,0.005095942234359829,0.005429169136171308,0.006028241844515669,0.006574395678794587,0.00746139190390438,0.008034501476940958,0.009090168701006762,0.009767548946104099,0.01109869939675956,0.01188310004258153,0.01334428248237729,0.014312503351691097,0.016214435668632343,0.016618629797999884,0.018458427491363838,0.019166608348563985,0.021706365433928565,0.022472343877969925,0.024697517984619388,0.025021618021502712,0.027228898533112833,0.027916155525179898,0.02998961072675954,0.030358533146534916,0.03243283454688506
Delfzijlenomgeving,Age_70_79,3.2873155871859794E-6,0.0,1.165175974726651E-5,1.150892732293407E-5,9.308535552365882E-6,2.477191321148542E-5,2.38477708902618E-5,2.477191321148542E-5,2.6900544627839196E-5,1.8301542126564208E-5,1.8305023772757778E-5,1.8301542126564208E-5,2.183081120987751E-5,2.8911427581213012E-5,2.8270980852118655E-5,2.3971346478357525E-5,2.0812938928638225E-5,2.2583785172392012E-5,3.3785983974632394E-5,3.0832140986425394E-5,4.0717194815020896E-5,4.282956902346147E-5,5.513230132403457E-5,6.126163123487682E-5,8.395243837500121E-5,8.737687724913457E-5,9.624519969575474E-5,1.165805338390058E-4,1.2756165942795494E-4,1.393738112763776E-4,1.661378126371904E-4,1.9474577322931008E-4,1.8077812897876466E-4,1.9171586630351012E-4,2.4340678782419634E-4,2.471213055191823E-4,3.225118311611652E-4,3.840876777326807E-4,3.9187120805661557E-4,4.7472980046303626E-4,5.835340707225356E-4,6.609217481401419E-4,6.943701881561015E-4,8.148646462386999E-4,8.295355995555642E-4,9.654252446037459E-4,0.0010966994840668765,0.001288324856139389,0.0014359370865207888,0.0016552519645579578,0.0018297590169027433,0.002130974855642953,0.002257934585333521,0.002597743113348816,0.0027958062446998833,0.003312016657531891,0.00352879847860621,0.003918591197225596,0.004274023505231317,0.004851419205924801,0.005224584663599874,0.005912152981840557,0.006353473883410565,0.007221042020732593,0.007732461483050956,0.00868551400895956,0.009317306239090772,0.010559006262881088,0.01082299781108631,0.012025107048410533,0.012488037365074423,0.014149214445016045,0.014650514117456437,0.016107575964799614,0.016319896476634344,0.017766562333881075,0.0182172299048744,0.01957757205303612,0.019819719638321298,0.021181819456206452
Delfzijlenomgeving,Age_80_150,3.122950064327057E-6,0.0,1.1069174984390528E-5,1.0933484102637614E-5,8.843110832712497E-6,2.3533332125125206E-5,2.2655395852999582E-5,2.3533332125125206E-5,2.5555534582943906E-5,1.7386472975222667E-5,1.7389780542109712E-5,1.7386472975222667E-5,2.0739281968329415E-5,2.7465876054399985E-5,2.6857450791895054E-5,2.2772792801939445E-5,1.977230227012683E-5,2.145460802704946E-5,3.2096711886642204E-5,2.9290556514793842E-5,3.868137444962283E-5,4.068813413937722E-5,5.2375758448963694E-5,5.819863880862641E-5,7.975498385115465E-5,8.300821471696196E-5,9.143315971804622E-5,1.1075182994724209E-4,1.2118396293336886E-4,1.32405582080386E-4,1.5783157758564315E-4,1.8500938536980538E-4,1.71739998746534E-4,1.8213094597729906E-4,2.3123785566603328E-4,2.3476669075583878E-4,3.0638871021171354E-4,3.6488679799662194E-4,3.7228129527633325E-4,4.509986638288055E-4,5.543654559987399E-4,6.278860375509288E-4,6.596631325935798E-4,7.741371885306991E-4,7.880751673958741E-4,9.171761259471056E-4,0.0010418930861413322,0.0012239480509163014,0.001364189227313295,0.0015725544757133614,0.0017383506324570863,0.002024534043416293,0.0021451590357465244,0.0024680163749913886,0.0026562017570308516,0.003146676651711311,0.0033526546655503475,0.0037230268282738566,0.0040607568282186035,0.004609408183525399,0.004964004905831043,0.005617377202637552,0.00603676103557349,0.006861231468123008,0.007347262302643154,0.008253035435541789,0.008853509472684151,0.010033713738502259,0.01028464052820599,0.011427300566066112,0.011867355628095155,0.013446532198023053,0.013923112390837544,0.01530839422816177,0.015510263641116406,0.01688577796804991,0.017314300991340237,0.018607859389977,0.018838128545259014,0.02013346425124085
Flevoland,Age_0_9,1.1018180431399127E-4,1.1076367534712528E-4,1.4815317022298657E-4,1.5651553536277785E-4,1.7460003152247605E-4,2.0411086427485348E-4,2.7224231962741374E-4,2.7571851238084033E-4,3.329986513878058E-4,2.9141058524384533E-4,3.6673428637046257E-4,4.374837622632688E-4,4.664075389148037E-4,4.740663440279125E-4,4.845908394607301E-4,5.445101162050436E-4,6.081460711624409E-4,7.460568775046195E-4,9.293949087187947E-4,9.710896885002374E-4,0.001086582727052754,0.0011148502108998537,0.001280187351477391,0.0014826272364665272,0.0017641575378025687,0.0020032053806542383,0.0022234856572602713,0.0024014267229579556,0.0027265504213855873,0.003034856067559155,0.0035871156933917625,0.004163312973375355,0.004640743057080843,0.005234145567233561,0.005881971923352269,0.006372916797433126,0.007138294577196058,0.008085099727236922,0.009109990366956033,0.010271458050097437,0.01157136535398251,0.013125354720084248,0.014728814013604596,0.01636221671295157,0.018475437739573608,0.02062578765949319,0.023590035057742043,0.026303359561669404,0.029197292564827282,0.032132256599692544,0.035755913488256685,0.038771169763419655,0.04240395565709887,0.046509175560052185,0.051469836113824496,0.05573046078479926,0.06069363118726456,0.06549376787446737,0.07111881196754255,0.07620862962219266,0.08169249956793401,0.08628325461402331,0.09092868560789036,0.09515211731531992,0.09936050365040994,0.10313207539102642,0.10609782683015612,0.10992290012679451,0.11335696081086388,0.11641931490987223,0.11865472958882517,0.1203874610392196,0.12237774872139273,0.12270604339590618,0.12297158380128992,0.12261304055187061,0.12242851323112758,0.12070775678116707,0.11919444813794366,0.1173518206828793
Flevoland,Age_10_19,8.427291732904241E-5,7.820352135301523E-5,1.0244875453579994E-4,1.0455351236793309E-4,1.2586547301951523E-4,1.371147942005324E-4,1.8059654920965507E-4,1.8055451829113167E-4,2.250241568865219E-4,2.0449808451439289E-4,2.637376339424957E-4,2.960537502852967E-4,3.2776443862247984E-4,3.1549382386231173E-4,3.520616344496741E-4,3.783717308080137E-4,4.4954534258856427E-4,5.052285806030898E-4,6.385259260821563E-4,6.591026776049391E-4,7.649541659344727E-4,7.874532294216419E-4,9.193094194738238E-4,9.947057271313398E-4,0.00119951946397856,0.0013010851189729777,0.0015239429913386227,0.0016210717022069332,0.001897130398557656,0.0020300861820650162,0.0024560761684790933,0.002745524939613775,0.0031466428329470775,0.0034504495228954157,0.0039405783287321805,0.004197370531839106,0.0048084366396988765,0.005252973147938045,0.006006335139290719,0.006603592201875896,0.007591426193119588,0.008343589663291962,0.009547312096539917,0.010361962503414368,0.01191434287674531,0.012984865897593845,0.015022297354084113,0.016415311095869467,0.018508381355694326,0.019966960129225164,0.022620199991195578,0.024226275089725635,0.026910086218341234,0.02905754843742514,0.03247260694876586,0.034736829559494864,0.03839440164629215,0.0409576913954105,0.04490538086700202,0.047599054556149656,0.051559570122758136,0.05410663608284372,0.05773280535947356,0.06024948341018144,0.06362767193696595,0.06593428193574535,0.06858636784431071,0.07100173181913194,0.07379777659915998,0.0757627641210008,0.07761891438038448,0.07908936069095895,0.08050173798343851,0.0810146994607921,0.08151350959311421,0.08171365340023962,0.08182166153768589,0.08138333039064716,0.08057795846000826,0.0798731284460572
Flevoland,Age_20_29,1.0248554222835882E-4,9.158157574451486E-5,1.123545949750504E-4,1.0810387949289346E-4,1.3967720240892767E-4,1.454204808660764E-4,1.8782570049591385E-4,1.8845778143961045E-4,2.4850857393798886E-4,2.3320797789649905E-4,3.044342021559787E-4,3.2700266289664714E-4,3.696708417387784E-4,3.48391971472517E-4,4.147540949073214E-4,4.329599348383839E-4,5.325180451358769E-4,5.430810744112557E-4,6.799328727633558E-4,7.053922519543177E-4,8.453896071290989E-4,8.798602496695729E-4,0.001047622324212849,0.0010650808653963617,0.0013053378355026846,0.0013477139157799245,0.0016773290909679606,0.0017563722048992148,0.0021054560968960523,0.0021758319496942846,0.002680366424414715,0.0028694115853600266,0.003380965061387853,0.0036086260887278065,0.004193446763614994,0.004388044526999257,0.005140218259820584,0.005408398992184371,0.006256572002326322,0.006708325927951897,0.007869210896830237,0.008321157686054015,0.009765614771469089,0.010356504343699613,0.012130412305299765,0.012868209132663067,0.01503591979112795,0.01611830424970706,0.01847939361185824,0.019469903085659324,0.02254950165352332,0.023827457199650737,0.02689653759047561,0.02859713063008129,0.03223554346550772,0.03402149480705907,0.03827520464629974,0.0402860429796017,0.04449129052952383,0.04653315005717118,0.050943545744536634,0.05318774466758247,0.05757194969783441,0.05999413865139136,0.06416076011900429,0.0665335600190109,0.07001994760641461,0.0723678972804902,0.07603107343188231,0.07802968317098946,0.08027100334234571,0.08228948137821035,0.08389155620203292,0.0849376635705974,0.08596001571759626,0.0868179870888407,0.08716100746393962,0.08761970613853642,0.08700714251249231,0.08691401739916205
Flevoland,Age_30_39,1.0538592359932153E-4,9.417338508432849E-5,1.1553425830512776E-4,1.1116325319127096E-4,1.4363004687156788E-4,1.4953584711707713E-4,1.931410088241714E-4,1.9379097538974044E-4,2.5554093674606815E-4,2.398074122320626E-4,3.1304891571792837E-4,3.3625589908148346E-4,3.8013123526403625E-4,3.5825035519954085E-4,4.264899148589407E-4,4.452107897872093E-4,5.475851834203516E-4,5.584470009840636E-4,6.991695272144938E-4,7.253489414781322E-4,8.693053255602878E-4,9.047506865793586E-4,0.001077256036822516,0.0010952081506604427,0.0013422565543580456,0.0013858303206472078,0.0017247597072490573,0.0018060359377310986,0.0021649799272147607,0.0022373431605258176,0.002756121217782903,0.0029505014260723383,0.003476486232910081,0.0037105673023618557,0.004311872983866816,0.004511953880290909,0.005285311017431349,0.00556104049954953,0.006433074025228969,0.00689752794266163,0.008091021016630617,0.00855565185600149,0.010040607953714642,0.010648046948193324,0.01247157619800765,0.01322998403842024,0.015458158775729869,0.016570682316179752,0.0189973961587091,0.020015386835907756,0.023180241328760842,0.024493493128233346,0.027647140550876803,0.029394471468060623,0.0331325888882682,0.03496733578290978,0.039336878034438416,0.041402283090168246,0.04572124934286015,0.047818131164455324,0.052346940379284335,0.05465116472291798,0.059152187495685404,0.061638662046890724,0.06591544236664859,0.06835073465664243,0.07192862523556709,0.07433798488005938,0.07809662554192742,0.08014714251101152,0.08244652385253404,0.0845171546504413,0.0861605316132219,0.08723356416867589,0.08828219653638081,0.08916219699828065,0.0895140181450984,0.08998447966779,0.08935620598903671,0.08926069150674565
Flevoland,Age_40_49,1.0146832183222099E-4,8.933281734024856E-5,1.1097997484554867E-4,1.0701353529363189E-4,1.37054014297755E-4,1.4017109715469545E-4,1.7473081190888529E-4,1.7212309879577337E-4,2.3056412597499687E-4,2.204194181996133E-4,2.82963666033198E-4,2.936543177686213E-4,3.377300154845386E-4,3.139098678591745E-4,3.8947608614448015E-4,4.050889737363672E-4,5.036673783289647E-4,4.966160879085191E-4,6.149657953545828E-4,6.241026313814624E-4,7.690346769799739E-4,8.025854011510791E-4,9.572735067799876E-4,9.489095074077802E-4,0.0011696592551071472,0.001191344367259095,0.0014930770725446463,0.001565112844553962,0.0018750700629649453,0.0019234194062135446,0.002366529886705826,0.002494281371257734,0.0029627485177908808,0.0031174877527712086,0.0036451270700516014,0.0037659742218664194,0.004478784551674053,0.004612643907797365,0.005451369378072002,0.005784809588670892,0.00683208183786943,0.007110566298743515,0.008414684386923055,0.008815382934456606,0.010378139781197171,0.01089176854901297,0.012805317054297327,0.013625708847939122,0.01572652906274641,0.016421868010212948,0.019137373381988176,0.020079470145505707,0.02292776690773546,0.02422354963981821,0.027421218616247467,0.028859560956193575,0.03264869597482134,0.034153495594002936,0.03800628226203584,0.039552604968669525,0.04360285558990884,0.04531558039979555,0.04945274742982353,0.05134695191088323,0.055356547862944305,0.05728907451816623,0.060854963264025286,0.06274006225119899,0.06632331144993486,0.06807233800434231,0.07050481411544296,0.072368587477457,0.07418645742653707,0.07539512990413622,0.07665761402645954,0.07762001958158771,0.07826656289997402,0.07901565856421144,0.07890120745560547,0.07914851703589698
Flevoland,Age_50_59,9.595899405290265E-5,8.44823715280274E-5,1.0495422910450358E-4,1.0120313963435379E-4,1.296126496677097E-4,1.3256050134513586E-4,1.6524394994599234E-4,1.6277780888984683E-4,2.1804617191478748E-4,2.0845219051990327E-4,2.676011790547772E-4,2.777115012096987E-4,3.193946629960198E-4,2.96867518449484E-4,3.6833195860563883E-4,3.8309740617403776E-4,4.7632543784348336E-4,4.6965684177913136E-4,5.81583699464483E-4,5.902247084659251E-4,7.272923267157561E-4,7.590226464940786E-4,9.053183907502538E-4,8.974081356374342E-4,0.0011061834860190967,0.0011266924413693147,0.00141206228143953,0.001480192269591618,0.0017733466343773374,0.0018190753940037219,0.002238174438822016,0.0023590051552946356,0.0028021009034775446,0.002948462203347435,0.003447543200584824,0.0035618515560715824,0.00423610847379563,0.004362730769662093,0.005156131886167814,0.005471563226396969,0.00646231040378864,0.006725773596389262,0.007959601824952922,0.00833872105809319,0.009817396381225807,0.010303417885388022,0.01211423490511443,0.012890641188005647,0.014878985338300232,0.01553714718624688,0.01810770709893239,0.018999607823568132,0.021696427316867495,0.022923439323601746,0.02595177811920102,0.027314130298493722,0.030903603593668394,0.03232932212167283,0.035980185163761336,0.03744568857410069,0.04128485875480936,0.042908589614469195,0.04683144069755896,0.04862782967532964,0.05243101568321573,0.054264370659515615,0.05764780434654737,0.05943673058838839,0.06283771092987189,0.06449802713074759,0.06680740980930389,0.06857709048249794,0.07030337117594188,0.07145124928155677,0.07265031939296185,0.07356444354162961,0.07417858052807225,0.07489015893813866,0.07478143789629621,0.07501636668694689
Flevoland,Age_60_69,6.989383419964135E-5,6.312708118316745E-5,6.873407287910638E-5,6.599767447912352E-5,7.721553667383585E-5,7.821113631556464E-5,1.035602397725377E-4,1.0417535359752428E-4,1.4087210873825473E-4,1.337095594420301E-4,1.6060027047015701E-4,1.7062665786005127E-4,1.9531393766636373E-4,1.8712910677565198E-4,2.222608533872794E-4,2.284344597996979E-4,2.656604052514444E-4,2.7268525291290757E-4,3.0965505472735355E-4,3.2040153525336734E-4,3.752608796083745E-4,3.8728594747217127E-4,4.595128705410234E-4,4.569429294104532E-4,5.400363987159151E-4,5.721881515537985E-4,6.900568157017783E-4,7.241055606823643E-4,8.409268233783296E-4,8.79636164745512E-4,0.0010745674016526818,0.0011240540328092408,0.0013171518579099262,0.0014017237807107952,0.0016192228956796173,0.0016841152696356332,0.0019921243500510277,0.0020630830466923378,0.002441843168293989,0.002647577370939791,0.00310357987323695,0.0032672822325952033,0.003847070269389352,0.004023009188164561,0.00467780003188123,0.004994709240170425,0.005855736554655544,0.006224662076225074,0.007114512251049199,0.0074781835675170605,0.008632366427162474,0.009147042999347654,0.010379897293618212,0.010997628918127167,0.012519744810707278,0.013355215330162817,0.01503413723024527,0.0157586920731001,0.017580462045606926,0.01845152394754468,0.020456817189649312,0.02127996037192148,0.02324458044070188,0.024368165489114246,0.026346459126856292,0.02739092972549184,0.029218820880923757,0.030294416194013074,0.03217254425604266,0.03331641749675762,0.03471446844491466,0.03584653773067603,0.037152189091369414,0.03806874152827078,0.03900686798097386,0.03963745360496285,0.04032891902803981,0.04102336476993307,0.04138940247930223,0.04169575154770955
Flevoland,Age_70_79,4.538616280103103E-5,4.0992064855194243E-5,4.46330527296146E-5,4.2856128677160044E-5,5.014063768693511E-5,5.078714857875699E-5,6.724812997982443E-5,6.764756909016789E-5,9.147765471961833E-5,8.682642475910107E-5,1.0428882652568916E-4,1.1079984581774394E-4,1.2683157562254355E-4,1.2151639395485692E-4,1.4433085407372648E-4,1.4834000622487853E-4,1.7251479243485246E-4,1.7707681245060503E-4,2.0108562876475222E-4,2.080646338832315E-4,2.4369193060336247E-4,2.515014604402843E-4,2.9840902491640175E-4,2.967399637543444E-4,3.5070619657096014E-4,3.7158803085624026E-4,4.481430697886868E-4,4.7025812886469787E-4,5.461369172555797E-4,5.712804400523908E-4,6.979025624671564E-4,7.300491345922921E-4,8.554910436860963E-4,9.104340788248511E-4,0.001051742150554813,0.0010939044874307413,0.0012940394553359047,0.001340149335794294,0.0015862920193331354,0.0017200050685296508,0.0020164097408930104,0.002122828964459922,0.002499785435174706,0.0026141895454946384,0.003040028932166483,0.0032461642534987734,0.0038063404419020896,0.004046411939536143,0.004625594207191774,0.004862351588258429,0.005613949520821837,0.0059492031623760155,0.006752516876739945,0.007155155672810221,0.008147650618499425,0.008692646795710357,0.009788334843377156,0.010261391794683772,0.011451352915643587,0.012020594851549937,0.013331734594059674,0.013870210459403842,0.015156048908691044,0.01589183986896836,0.017188067909054583,0.017872803944231075,0.019071757141059575,0.019777633226776614,0.021010842464476598,0.02176233929733573,0.022681248267208853,0.023425675167718985,0.024284626987690405,0.024887845418273047,0.02550547128741809,0.025920743088178044,0.02637621716584071,0.026833770240390353,0.02707499016604442,0.027276899929925325
