Number of patients in each hospital given their age group. Patients in queue is the total for all age groups, and prints the same value for all age groups.
Time,AgeGroup,H_Achterhoek,H_Agglomeratie_s_Gravenhage,H_AgglomeratieHaarlem,H_AgglomeratieLeidenenBollenstreek,H_Alkmaarenomgeving,H_Arnhem_Nijmegen,H_DelftenWestland,H_Delfzijlenomgeving,H_Flevoland,H_Groot_Amsterdam,H_Groot_Rijnmond,H_HetGooienVechtstreek,H_IJmond,H_KopvanNoord_Holland,H_Midden_Limburg,H_Midden_Noord_Brabant,H_Noord_Drenthe,H_Noord_Friesland,H_Noord_Limburg,H_Noord_Overijssel,H_Noordoost_Noord_Brabant,H_Oost_Groningen,H_Oost_Zuid_Holland,H_OverigGroningen,H_OverigZeeland,H_Twente,H_Utrecht,H_Veluwe,H_West_Noord_Brabant,H_Zaanstreek,H_Zeeuwsch_Vlaanderen,H_Zuid_Limburg,H_Zuidoost_Drenthe,H_Zuidoost_Friesland,H_Zuidoost_Noord_Brabant,H_Zuidoost_Zuid_Holland,H_Zuidwest_Drenthe,H_Zuidwest_Friesland,H_Zuidwest_Gelderland,H_Zuidwest_Overijssel,Patients in queue
68,Age_10_19,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
68,Age_20_29,1,0,1,0,2,1,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,1,0,1,0,0,0,0,0,0,0
68,Age_30_39,0,2,1,0,0,3,0,0,1,5,5,1,0,0,1,1,0,0,1,1,3,0,3,1,1,1,4,1,2,0,1,3,0,0,4,3,0,1,3,0,0
68,Age_40_49,2,2,2,4,1,2,0,0,1,8,11,6,2,0,4,7,1,1,2,0,5,0,3,1,0,6,17,6,2,0,0,3,3,1,13,4,0,0,6,4,0
68,Age_50_59,11,10,4,9,8,10,0,0,10,17,15,4,6,0,6,12,1,3,14,8,12,0,5,0,6,11,23,16,22,0,4,15,0,6,19,10,0,0,8,6,0
68,Age_60_69,21,17,9,9,10,18,0,0,8,13,22,7,5,0,8,27,2,5,20,12,25,0,8,3,7,15,25,19,35,0,5,29,1,3,26,14,0,5,12,2,0
68,Age_70_79,17,21,10,13,12,24,0,0,12,17,27,10,9,0,22,15,6,3,16,9,30,0,17,3,4,19,44,26,30,0,6,28,3,5,40,13,0,5,17,8,0
68,Age_80_150,2,1,1,2,2,2,0,0,1,5,3,0,2,0,2,7,0,1,0,0,4,0,2,0,5,3,7,2,3,0,2,1,0,0,6,1,0,0,0,1,0
69,Age_0_9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,Age_10_19,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
69,Age_20_29,1,0,1,0,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,0,0,1,0,1,0,0,0,0,0,0,0
69,Age_30_39,0,2,1,0,0,3,0,0,1,5,8,1,0,0,1,1,0,0,1,1,3,0,2,1,1,1,4,1,3,0,1,3,0,0,4,3,0,2,3,0,0
69,Age_40_49,2,2,2,4,1,2,0,0,1,8,10,6,2,0,4,10,1,1,2,1,7,0,3,1,0,6,15,6,1,0,0,3,2,1,14,4,0,0,7,3,0
69,Age_50_59,15,10,4,8,9,12,0,0,9,21,18,3,7,0,6,13,2,5,13,8,14,0,4,1,6,11,24,15,24,0,3,15,0,5,18,10,0,0,8,7,0
69,Age_60_69,22,18,9,11,10,19,0,0,8,15,27,9,7,0,8,29,5,5,20,11,27,0,9,3,9,13,27,20,33,0,5,34,2,3,30,15,0,5,12,4,0
69,Age_70_79,19,26,11,13,13,29,0,0,12,20,29,10,9,0,23,20,7,3,19,10,35,0,17,3,4,21,45,29,30,0,8,32,4,6,42,13,0,5,17,7,0
69,Age_80_150,2,1,1,2,2,2,0,0,1,5,3,0,2,0,1,7,0,1,0,0,4,0,4,0,4,3,7,2,3,0,2,3,0,0,8,1,0,0,1,2,0
70,Age_0_9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,Age_10_19,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
70,Age_20_29,1,0,1,0,2,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,1,0,0,1,0,1,1,0,0,0,0,0,0
70,Age_30_39,0,1,1,0,0,3,0,0,2,4,8,2,0,0,2,1,0,0,2,1,3,0,2,1,1,1,5,1,3,0,1,3,0,0,4,5,0,3,4,0,0
70,Age_40_49,3,5,2,4,3,4,0,0,1,7,10,6,3,0,4,10,2,2,2,1,7,0,3,1,2,6,14,7,1,0,0,3,2,1,14,4,0,0,7,2,0
70,Age_50_59,17,12,4,10,9,12,0,0,10,21,18,4,8,0,6,13,2,5,14,8,14,0,5,1,5,13,24,17,23,0,3,16,0,6,22,11,0,0,9,6,0
70,Age_60_69,22,19,9,13,11,21,0,0,14,16,31,10,8,0,8,30,5,5,20,11,30,0,7,3,11,14,32,18,33,0,5,33,2,4,31,15,0,5,13,5,0
70,Age_70_79,20,28,12,14,13,34,0,0,13,22,31,13,11,0,23,20,7,3,19,13,37,0,17,4,5,22,49,31,33,0,8,35,3,7,42,18,0,6,18,9,0
70,Age_80_150,4,1,1,2,1,2,0,0,2,4,3,0,1,0,1,7,0,1,1,0,3,0,4,0,4,2,8,2,3,0,2,4,0,0,9,1,0,0,1,2,0
71,Age_0_9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,Age_10_19,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
71,Age_20_29,1,0,1,0,2,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,1,0,0,1,0,1,1,0,0,0,0,0,0
71,Age_30_39,1,1,1,0,0,3,0,0,3,5,10,2,0,0,2,1,0,0,2,1,2,0,2,0,1,1,6,2,4,0,1,4,0,0,4,5,0,3,4,0,0
71,Age_40_49,4,7,3,2,3,4,0,0,3,8,10,6,3,0,4,8,2,2,2,1,8,0,3,1,2,6,14,7,1,0,0,4,2,1,13,4,0,0,8,2,0
71,Age_50_59,17,12,4,10,10,11,0,0,11,26,20,4,9,0,6,13,2,5,17,9,16,0,5,1,5,14,29,17,23,0,3,16,0,6,22,12,0,0,8,6,0
71,Age_60_69,23,21,10,15,13,25,0,0,15,17,32,13,9,0,9,32,7,6,22,14,34,0,8,3,10,19,42,20,34,0,5,36,2,4,30,14,0,5,12,6,0
71,Age_70_79,24,28,12,15,15,36,0,0,15,21,35,13,13,0,26,19,8,5,18,13,40,0,21,4,6,24,53,33,33,0,9,41,3,6,44,20,0,4,19,11,0
71,Age_80_150,3,2,1,2,1,2,0,0,3,6,4,0,1,0,1,7,0,1,3,0,5,0,4,0,4,4,8,2,3,0,2,5,0,0,10,1,0,0,1,2,0
72,Age_0_9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,Age_10_19,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
72,Age_20_29,1,1,1,0,2,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,2,1,0,0,1,0,1,1,0,0,0,0,0,0
72,Age_30_39,1,2,1,0,0,4,0,0,3,5,10,2,0,0,2,1,0,0,2,1,2,0,2,0,1,1,6,2,4,0,1,3,0,0,4,5,0,3,4,0,0
72,Age_40_49,4,6,4,2,4,4,0,0,3,11,10,6,3,0,4,8,2,2,2,1,9,0,3,1,2,6,15,7,1,0,0,3,2,0,12,5,0,2,8,2,0
72,Age_50_59,17,12,7,11,10,12,0,0,11,31,21,5,10,0,6,17,2,5,18,9,16,0,5,1,5,15,33,20,25,0,3,18,0,6,21,13,0,0,8,5,0
72,Age_60_69,24,22,9,15,14,26,0,0,16,18,37,13,9,0,11,37,7,8,20,15,37,0,10,3,11,20,44,21,35,0,5,36,1,5,32,16,0,5,14,9,0
72,Age_70_79,29,29,12,17,14,40,0,0,14,24,36,16,15,0,29,23,9,7,21,14,43,0,26,5,6,22,58,35,37,0,9,41,4,8,42,25,0,4,20,11,0
72,Age_80_150,3,2,2,2,1,2,0,0,3,7,5,1,1,0,2,7,0,1,3,2,5,0,4,0,4,5,7,2,4,0,2,6,0,0,9,1,0,0,2,2,0
73,Age_0_9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,Age_10_19,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
73,Age_20_29,1,1,1,0,2,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,2,1,0,0,1,0,1,1,0,0,0,0,1,0
73,Age_30_39,1,2,0,1,0,3,0,0,3,8,10,3,0,0,2,0,0,0,2,1,2,0,2,0,1,2,6,2,4,0,1,3,0,0,4,5,0,3,4,0,0
73,Age_40_49,4,7,4,2,5,4,0,0,3,11,11,6,3,0,4,8,1,2,3,2,8,0,3,1,2,6,15,8,2,0,0,3,2,0,12,5,0,2,9,2,0
73,Age_50_59,18,13,8,11,10,15,0,0,13,41,24,6,11,0,5,16,3,5,20,10,18,0,5,1,7,17,32,23,24,0,3,17,1,7,20,14,0,2,9,5,0
73,Age_60_69,26,21,10,16,15,28,0,0,17,23,44,12,10,0,13,40,8,10,22,17,42,0,15,3,13,18,48,23,35,0,5,40,1,5,36,18,0,4,16,9,0
73,Age_70_79,34,27,13,22,14,43,0,0,16,25,39,20,16,0,32,24,9,10,23,15,45,0,26,6,7,26,59,40,42,0,10,46,5,11,46,26,0,5,20,10,0
73,Age_80_150,2,2,2,3,2,3,0,0,2,7,5,1,1,0,2,7,0,1,6,3,5,0,4,0,4,4,7,3,4,0,2,5,0,0,9,1,0,0,2,2,0
74,Age_0_9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,Age_10_19,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0
74,Age_20_29,1,1,1,0,2,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,1,0,0,1,0,1,1,0,0,0,0,1,0
74,Age_30_39,1,2,0,2,0,3,0,0,3,9,9,3,0,0,2,0,0,0,2,1,2,0,2,0,2,3,6,2,4,0,1,3,0,0,5,5,0,3,4,0,0
74,Age_40_49,5,6,4,2,6,4,0,0,2,12,10,7,3,0,4,7,1,2,3,2,9,0,4,1,2,6,18,9,2,0,0,3,2,0,12,6,0,2,10,2,0
74,Age_50_59,19,13,9,13,10,14,0,0,14,41,27,7,12,0,7,17,3,5,21,10,18,0,5,1,6,17,32,27,25,0,4,21,1,8,24,15,0,2,9,7,0
74,Age_60_69,27,23,10,16,15,31,0,0,20,24,47,13,9,0,14,37,6,9,21,16,47,0,15,4,14,19,51,25,35,0,3,40,2,4,35,18,0,4,17,8,0
74,Age_70_79,34,31,13,24,14,46,0,0,17,28,45,18,17,0,32,27,10,9,26,15,52,0,26,7,7,26,61,46,45,0,14,48,4,13,50,30,0,3,21,10,0
74,Age_80_150,2,2,2,3,2,3,0,0,2,8,4,1,1,0,2,7,0,2,5,4,4,0,4,0,5,4,8,3,3,0,1,6,0,0,9,1,0,0,2,2,0
75,Age_0_9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,Age_10_19,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0
75,Age_20_29,1,0,1,0,3,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,2,2,0,0,1,0,1,1,0,0,0,0,1,0
75,Age_30_39,2,2,0,2,0,3,0,0,3,11,8,3,0,0,2,0,0,0,2,1,3,0,2,0,2,3,6,2,4,0,1,3,0,0,6,5,0,3,4,0,0
75,Age_40_49,6,5,3,2,6,3,0,0,3,15,8,8,3,0,3,6,1,2,3,2,10,0,6,1,2,6,19,8,3,0,0,4,2,0,12,6,0,2,10,2,0
75,Age_50_59,18,14,9,15,7,16,0,0,19,37,27,9,12,0,7,17,3,6,20,11,18,0,5,2,6,15,29,27,28,0,3,27,1,8,29,16,0,2,10,6,0
75,Age_60_69,28,24,9,18,17,34,0,0,20,29,47,14,11,0,15,38,6,8,22,18,51,0,16,4,14,24,58,26,37,0,4,41,3,6,37,17,0,4,17,8,0
75,Age_70_79,35,35,13,26,15,50,0,0,17,32,46,16,16,0,34,29,10,9,27,14,52,0,27,7,8,29,62,47,47,0,16,44,6,14,53,31,0,4,21,9,0
75,Age_80_150,3,2,3,4,3,2,0,0,2,9,6,1,2,0,2,7,0,2,4,5,5,0,4,0,5,4,8,3,3,0,1,6,0,0,9,2,0,0,2,3,0
76,Age_0_9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,Age_10_19,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0
76,Age_20_29,2,1,1,0,3,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,2,0,0,1,0,0,1,0,0,0,0,1,0
76,Age_30_39,1,2,0,3,0,3,0,0,3,11,7,3,0,0,2,1,0,0,2,1,3,0,2,0,3,3,7,1,4,0,1,4,0,0,6,5,0,1,5,0,0
76,Age_40_49,7,5,3,2,7,3,0,0,3,14,7,7,2,0,3,6,1,2,4,1,10,0,6,2,3,8,18,8,4,0,0,4,2,0,11,7,0,2,9,3,0
76,Age_50_59,16,15,11,16,7,18,0,0,19,42,29,9,13,0,7,19,3,7,18,14,19,0,8,3,6,16,35,25,30,0,3,27,1,8,27,19,0,2,10,6,0
76,Age_60_69,29,26,8,22,16,40,0,0,24,35,53,15,12,0,18,38,5,8,22,19,56,0,20,4,13,24,63,31,38,0,4,46,2,7,35,20,0,5,16,10,0
76,Age_70_79,39,35,13,28,17,52,0,0,18,33,51,18,17,0,38,33,12,10,25,15,52,0,25,7,11,31,65,50,51,0,16,49,7,12,55,30,0,5,21,9,0
76,Age_80_150,4,2,3,2,3,2,0,0,2,7,8,1,2,0,2,7,0,2,4,6,7,0,4,0,5,4,9,3,4,0,1,6,0,0,9,3,0,1,2,3,0
77,Age_0_9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,Age_10_19,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0
77,Age_20_29,2,0,1,0,2,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,1,2,0,0,1,0,0,2,0,0,0,0,1,0
77,Age_30_39,1,3,0,3,0,3,0,0,3,13,8,2,0,0,2,1,0,1,2,1,3,0,2,0,3,3,6,1,3,0,1,4,0,0,7,5,0,1,5,0,0
77,Age_40_49,7,5,3,2,8,3,0,0,3,15,8,6,2,0,3,8,2,2,4,1,9,0,6,2,4,11,17,9,4,0,0,5,2,0,11,7,0,3,9,3,0
77,Age_50_59,16,17,11,19,7,17,0,0,21,44,32,9,14,0,8,20,3,7,19,14,20,0,7,4,6,17,35,29,31,0,3,27,1,8,30,20,0,4,13,7,0
77,Age_60_69,29,26,10,21,17,38,0,0,25,39,55,13,12,0,18,36,5,10,23,21,58,0,22,4,13,26,61,33,40,0,3,47,2,9,38,20,0,5,19,13,0
77,Age_70_79,43,37,15,26,20,55,0,0,20,38,55,16,15,0,35,31,12,7,25,15,54,0,27,6,13,34,70,49,57,0,17,50,8,13,60,33,0,8,25,10,0
77,Age_80_150,7,2,2,2,5,2,0,0,2,7,8,3,3,0,2,6,0,1,6,6,7,0,4,0,5,4,11,2,4,0,1,8,0,0,10,3,0,1,2,3,0
78,Age_0_9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,Age_10_19,0,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,0,0,0,1,1,1,0,0,0,0,0,0
78,Age_20_29,2,0,1,0,1,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,1,2,0,0,1,0,0,2,0,0,0,0,1,0
78,Age_30_39,1,3,0,3,0,3,0,0,3,14,7,2,0,0,2,1,0,1,3,1,3,0,2,0,3,5,7,0,3,0,0,5,0,0,6,6,0,1,4,0,0
78,Age_40_49,6,6,3,3,8,4,0,0,4,15,8,7,1,0,3,8,2,2,4,3,9,0,5,2,4,12,16,11,5,0,0,8,2,1,11,7,0,3,9,3,0
78,Age_50_59,18,17,15,19,8,18,0,0,25,43,33,8,14,0,8,19,4,8,20,15,20,0,8,2,6,20,34,31,32,0,3,26,1,10,32,19,0,5,16,6,0
78,Age_60_69,32,22,12,22,18,42,0,0,28,41,57,15,11,0,19,37,5,12,23,24,62,0,22,4,13,28,62,34,40,0,4,45,3,9,41,22,0,5,17,12,0
78,Age_70_79,42,43,15,29,20,55,0,0,23,44,64,15,17,0,37,33,11,8,28,17,57,0,28,6,14,36,71,47,63,0,17,54,9,13,64,31,0,9,24,11,0
78,Age_80_150,7,2,3,3,6,2,0,0,3,7,7,3,3,0,3,7,0,0,6,6,7,0,4,0,5,4,12,2,5,0,1,9,0,0,10,3,0,1,2,3,0
79,Age_0_9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,Age_10_19,0,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,0,0,0,1,1,1,0,0,0,0,0,0
79,Age_20_29,2,0,1,0,1,1,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,2,0,0,1,0,0,2,0,0,0,0,1,0
79,Age_30_39,2,4,0,3,0,3,0,0,3,15,7,2,0,0,2,1,0,2,3,1,3,0,2,0,2,5,7,0,3,0,0,5,0,0,6,6,0,1,2,0,0
79,Age_40_49,7,5,3,3,8,4,0,0,4,15,10,7,1,0,3,9,2,3,4,4,9,0,5,2,4,12,17,12,5,0,0,8,2,1,13,7,0,3,9,3,0
79,Age_50_59,19,19,14,16,9,18,0,0,28,45,37,8,14,0,8,20,4,10,21,15,25,0,9,2,5,23,34,31,32,0,3,27,1,10,33,20,0,6,16,7,0
79,Age_60_69,28,22,13,23,21,43,0,0,26,46,61,14,11,0,18,37,5,12,25,27,65,0,20,4,14,32,62,32,40,0,4,47,3,9,44,21,0,6,18,12,0
79,Age_70_79,40,44,15,29,19,60,0,0,25,46,67,16,17,0,42,34,12,7,28,17,62,0,33,7,13,34,78,52,66,0,23,57,9,12,66,34,0,9,28,13,0
79,Age_80_150,6,2,3,3,6,2,0,0,4,7,7,3,3,0,3,7,0,0,8,6,7,0,4,1,6,4,12,4,5,0,1,10,0,0,12,3,0,1,2,3,0
