29.5,0.2,0.0,0.0,0.0,5.0,0.0,0.0,0.2,0.4,0.2,0.2,0.0,0.2,0.4,0.0,0.0,0.0,0.6,0.5,0.2,0.0,0.0,0.0,0.0,2.2,0.7,2.8,0.2,0.0,0.0,0.9,0.0,0.0,0.6,0.0,0.0,0.0,0.2,1.3
0.0,46.7,0.2,2.9,0.0,0.2,5.1,0.0,0.1,4.0,7.1,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,1.3,0.0,0.0,0.0,4.8,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.2,0.7,0.0,0.0,0.0,0.0
0.0,0.5,9.2,0.6,0.3,0.0,0.0,0.0,0.0,8.6,0.3,0.2,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,5.4,0.7,24.7,0.2,0.1,0.7,0.0,0.0,5.9,1.5,0.1,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,2.7,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
0.0,0.2,0.7,0.2,13.0,0.0,0.0,0.0,0.0,4.7,0.2,0.1,2.1,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.1,0.4,0.0,0.0,0.0,50.5,0.0,0.0,0.5,1.1,0.7,0.2,0.0,0.0,0.4,0.4,0.0,0.0,1.6,0.5,3.0,0.0,0.2,0.0,0.0,0.4,2.4,4.9,0.4,0.0,0.0,1.1,0.0,0.0,1.1,0.3,0.0,0.0,2.1,0.4
0.0,5.4,0.0,0.4,0.0,0.0,11.3,0.0,0.0,0.6,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.4,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3,0.2,0.2,0.1,0.1,1.5,0.0,0.0,19.3,7.8,0.3,2.1,0.0,0.2,0.0,0.1,0.0,0.0,0.1,1.7,0.2,0.0,0.2,0.1,0.0,0.5,2.2,3.5,0.2,0.2,0.0,0.2,0.0,0.1,0.4,0.2,0.2,0.2,0.2,0.2
0.0,1.7,3.0,1.8,1.0,0.4,0.3,0.0,0.9,91.4,1.5,1.9,1.0,1.4,0.0,0.2,0.0,0.0,0.0,0.2,0.2,0.0,0.5,0.0,0.0,0.1,6.0,0.4,0.2,2.2,0.0,0.2,0.0,0.0,0.3,0.2,0.0,0.0,0.2,0.0
0.1,9.8,0.2,1.1,0.0,0.3,4.1,0.0,0.2,2.8,93.5,0.3,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,3.3,0.0,0.7,0.1,5.7,0.2,2.4,0.0,0.2,0.2,0.0,0.0,0.6,5.7,0.0,0.0,0.2,0.0
0.0,0.4,0.2,0.2,0.0,0.2,0.0,0.0,0.9,6.6,0.3,11.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.4,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
0.0,0.2,2.8,0.2,1.5,0.0,0.0,0.0,0.0,5.9,0.2,0.1,10.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.2,0.4,0.1,4.9,0.0,0.0,0.0,0.2,5.0,0.2,0.2,1.1,24.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.3,0.0,0.0,0.0,15.5,0.2,0.0,0.0,1.9,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.2,0.0,0.0,3.6,0.0,0.0,3.1,0.0,0.0,0.0,0.0,0.0
0.0,0.4,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.5,1.5,0.0,0.0,0.0,0.0,28.7,0.0,0.0,0.1,0.0,3.7,0.0,0.2,0.0,0.2,0.0,0.9,0.2,6.6,0.0,0.0,0.2,0.0,0.0,3.0,1.3,0.0,0.0,0.5,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,10.6,0.2,0.0,0.5,0.0,0.6,0.0,5.3,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.9,0.5,0.0,0.0,1.2,0.0,0.0,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.0,0.0,0.1,0.0,0.0,0.2,22.2,0.0,0.3,0.0,0.0,0.0,1.5,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,3.1,0.0,0.1,0.2,1.3,0.0,0.0
0.2,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,2.1,0.2,0.0,0.0,21.8,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.3,0.0,0.0,1.2,0.0,0.0,2.6,0.0,0.0,0.0,0.2,0.0
0.2,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.7,0.4,0.2,0.1,0.0,0.0,0.0,0.0,0.4,0.2,0.0,24.2,0.0,0.0,0.0,0.2,0.0,1.8,0.6,2.3,0.0,0.0,0.0,0.0,0.4,0.3,0.2,0.0,1.5,0.0,0.0,1.1
0.2,0.7,0.0,0.0,0.0,2.9,0.2,0.0,0.1,0.7,1.8,0.2,0.0,0.0,0.2,4.3,0.0,0.0,1.5,0.0,46.6,0.0,0.1,0.0,0.2,0.2,1.5,0.6,2.2,0.0,0.0,0.6,0.0,0.0,5.7,0.5,0.0,0.0,1.2,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.2,0.0,7.2,0.0,2.6,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.4,0.0,0.0,0.0
0.0,3.2,0.0,2.3,0.0,0.0,0.5,0.0,0.0,2.8,4.3,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.0,16.1,0.0,0.0,0.0,3.9,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.2,0.2,0.1,0.0,0.0,0.0,0.0,0.0,2.1,0.7,0.0,0.2,0.0,1.4,0.0,26.3,0.0,0.1,0.2,0.2,0.1,0.0,0.0,0.0,0.3,0.9,0.0,0.0,0.5,0.1,0.0,0.0
0.0,0.4,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,3.1,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,19.6,0.0,0.4,0.0,1.9,0.0,0.8,0.0,0.0,0.0,0.2,0.4,0.0,0.0,0.0,0.0
1.4,0.2,0.0,0.0,0.0,0.7,0.0,0.0,0.6,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.1,0.0,0.0,0.2,0.0,51.5,0.5,1.6,0.2,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.2,0.0,0.2,1.8
0.4,2.6,0.2,0.9,0.1,1.3,0.3,0.0,1.0,13.6,2.1,4.0,0.2,0.1,0.1,0.4,0.0,0.0,0.2,0.2,0.7,0.0,1.8,0.0,0.0,0.2,88.1,4.1,0.5,0.3,0.0,0.2,0.0,0.0,0.5,1.1,0.2,0.0,1.4,0.2
1.4,0.2,0.0,0.1,0.0,4.5,0.0,0.0,1.8,1.6,0.5,0.5,0.0,0.0,0.2,0.2,0.0,0.0,0.2,2.7,0.5,0.0,0.2,0.0,0.0,0.8,6.9,42.9,0.2,0.0,0.0,0.6,0.0,0.0,0.7,0.2,0.2,0.0,0.7,1.2
0.0,1.0,0.0,0.2,0.0,0.2,0.2,0.0,0.0,0.8,5.2,0.0,0.0,0.0,0.0,3.7,0.0,0.0,0.1,0.0,1.9,0.0,0.2,0.0,1.9,0.0,1.3,0.2,45.4,0.0,0.4,0.2,0.0,0.0,1.9,1.9,0.0,0.0,0.2,0.0
0.0,0.2,0.4,0.2,0.4,0.0,0.0,0.0,0.1,7.4,0.2,0.2,0.9,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.2,0.0,7.9,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
