18.6,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.2,0.2,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.5,0.2,0.2,0.0,0.0,0.0,0.0,1.6,0.5,2.1,0.0,0.0,0.0,0.4,0.0,0.0,0.5,0.0,0.0,0.0,0.2,0.8
0.0,45.1,0.2,4.0,0.0,0.2,6.8,0.0,0.2,6.3,9.3,0.2,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,1.7,0.0,0.1,0.0,6.5,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.2,0.9,0.0,0.0,0.0,0.0
0.0,0.4,6.8,0.6,0.2,0.0,0.0,0.0,0.1,11.0,0.4,0.2,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4.9,0.7,19.6,0.1,0.0,0.8,0.0,0.0,6.7,1.5,0.2,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,2.8,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
0.0,0.2,0.6,0.1,10.1,0.0,0.0,0.0,0.0,4.6,0.2,0.0,1.6,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.1,0.2,0.0,0.2,0.0,40.6,0.0,0.0,0.4,1.2,0.6,0.2,0.0,0.0,0.4,0.4,0.0,0.0,1.8,0.4,3.1,0.0,0.1,0.0,0.0,0.4,2.8,4.7,0.4,0.0,0.0,1.1,0.0,0.0,1.2,0.2,0.0,0.0,1.9,0.4
0.0,5.1,0.0,0.5,0.0,0.0,9.6,0.0,0.0,0.7,3.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5,0.2,0.2,0.2,0.0,1.6,0.0,0.0,18.6,7.8,0.3,1.9,0.0,0.2,0.0,0.0,0.0,0.0,0.2,1.4,0.2,0.0,0.0,0.0,0.0,0.4,2.3,3.3,0.2,0.2,0.0,0.2,0.0,0.2,0.4,0.2,0.0,0.2,0.2,0.2
0.1,2.4,3.0,2.2,1.1,0.5,0.5,0.0,1.2,120.3,2.3,3.3,1.1,1.4,0.0,0.5,0.1,0.0,0.0,0.1,0.4,0.0,0.6,0.2,0.0,0.2,9.1,0.4,0.4,2.1,0.0,0.2,0.0,0.0,1.0,0.2,0.0,0.0,0.2,0.2
0.0,11.9,0.2,1.6,0.0,0.4,5.7,0.0,0.2,4.4,92.1,0.4,0.0,0.0,0.0,0.7,0.0,0.0,0.1,0.0,0.6,0.0,3.4,0.0,0.9,0.1,6.4,0.2,2.6,0.0,0.2,0.2,0.0,0.0,0.8,6.1,0.0,0.0,0.2,0.2
0.0,0.3,0.1,0.2,0.0,0.1,0.0,0.0,0.7,7.1,0.2,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.2,2.1,0.2,1.0,0.0,0.0,0.0,0.0,5.2,0.2,0.2,6.3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.1,0.4,0.0,4.2,0.0,0.2,0.0,0.2,4.7,0.2,0.2,0.8,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,10.2,0.2,0.0,0.0,1.7,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.0,2.9,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0
0.0,0.4,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.6,1.2,0.0,0.0,0.0,0.0,24.1,0.0,0.0,0.2,0.0,4.2,0.0,0.2,0.0,0.2,0.0,1.0,0.2,6.5,0.0,0.0,0.2,0.0,0.0,3.7,1.2,0.0,0.0,0.4,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0.2,0.0,0.5,0.0,0.4,0.0,3.9,0.0,0.3,0.2,0.1,0.0,0.0,0.0,0.0,0.8,0.4,0.0,0.0,1.0,0.0,0.0,0.2
0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.1,0.0,0.0,0.2,18.2,0.0,0.2,0.0,0.0,0.0,1.6,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.1,1.4,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,1.8,0.2,0.0,0.0,14.9,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.2,0.0,0.0,1.0,0.0,0.0,2.8,0.0,0.0,0.0,0.2,0.0
0.2,0.0,0.0,0.0,0.0,0.4,0.0,0.0,2.1,0.4,0.2,0.2,0.0,0.0,0.0,0.0,0.4,0.1,0.0,22.2,0.0,0.0,0.0,0.4,0.0,2.0,0.9,3.0,0.2,0.0,0.0,0.0,0.4,0.4,0.2,0.0,1.5,0.1,0.0,1.3
0.2,0.6,0.0,0.0,0.0,2.6,0.2,0.0,0.0,0.8,1.5,0.2,0.0,0.0,0.2,4.5,0.0,0.0,1.2,0.0,33.9,0.0,0.0,0.0,0.2,0.1,1.7,0.4,2.1,0.0,0.0,0.3,0.0,0.0,6.7,0.4,0.0,0.0,1.4,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.2,0.0,4.5,0.0,2.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.4,0.0,0.0,0.0
0.0,2.7,0.1,2.0,0.0,0.0,0.4,0.0,0.0,2.7,4.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,12.0,0.0,0.0,0.0,4.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.8,0.2,0.3,0.2,0.0,0.0,0.0,0.0,0.0,2.4,0.9,0.0,0.3,0.0,1.3,0.0,25.6,0.0,0.2,0.3,0.2,0.1,0.0,0.0,0.0,0.4,1.2,0.0,0.0,0.7,0.2,0.0,0.0
0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.6,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,15.7,0.0,0.2,0.0,1.8,0.0,0.8,0.0,0.0,0.0,0.2,0.3,0.0,0.0,0.0,0.0
1.5,0.1,0.0,0.0,0.0,0.6,0.0,0.0,0.6,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.0,0.0,0.2,0.0,43.7,0.4,1.7,0.2,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.0,1.8
0.2,2.8,0.4,1.2,0.1,1.5,0.5,0.0,1.0,19.1,2.7,4.9,0.2,0.2,0.0,0.5,0.0,0.0,0.2,0.2,1.0,0.0,1.8,0.1,0.0,0.2,85.7,4.7,0.5,0.3,0.0,0.2,0.0,0.0,0.9,1.2,0.0,0.0,1.4,0.2
